P_max,OmegaA,OmegaB,t_max,Mu,Gamma_e,delta_a,delta_f,number_of_fails,mp.dps,ComputTime
0.641420133411784,0.0462155618214707,1.46347624135067,32.6373833052193,31.6380038223278,0.0316,11.5,11.4998132803918,29,25,22768.6336832047
0.641419456969433,0.0462155853771755,1.46347075155339,32.6374309485416,31.6380421208464,0.0316,12,11.9998211670611,22,25,18959.9890174866
0.641418856700401,0.0462157011655575,1.46347208376444,32.6374868048645,31.6380904537157,0.0316,12.5,12.4998284990444,34,25,26958.6787137985
0.641418543313283,0.0461822137396353,1.46347119471247,32.6603383402536,31.6609333489846,0.0316,13,12.9998354038204,69,50,204434.852156401
0.64141784310321,0.0462154679582041,1.46347345067288,32.6375846628842,31.6381750684359,0.0316,13.5,13.4998411895838,67,25,44941.9688079357
0.641417413200052,0.0462153661551639,1.46347268656087,32.637630726242,31.6382116895363,0.0316,14,13.9998469507077,23,25,17338.9895200729
0.641417025709376,0.046215334936472,1.4634682988672,32.6376705462311,31.6382462959627,0.0316,14.5,14.4998523448105,16,25,11361.2179453373
0.641416899278772,0.0461821394356698,1.46347131114745,32.6604388502535,31.6610108119714,0.0316,15,14.9998573983962,233,50,339177.954624414
0.641416357373105,0.046215383872902,1.46347058450096,32.6376616668872,31.6382291750816,0.0316,15.5,15.4998617864881,72,25,44716.6024575233
0.641416068110612,0.0462152451730389,1.46347357703171,32.6377181484985,31.6382829180989,0.0316,16,15.9998660726097,65,25,40005.6483137608
0.641415804178733,0.0462152702820732,1.46346683942976,32.6377728254593,31.6383294127143,0.0316,16.5,16.4998703163295,33,25,25436.5924015045
0.641415788357671,0.046182027432144,1.46347060326246,32.6605969203656,31.6611531007627,0.0316,17,16.9998742371959,42,50,134550.851350784
0.641415341268843,0.0462152717192918,1.46347438807583,32.6378516767282,31.6384042725668,0.0316,17.5,17.4998778406147,53,25,37972.8430523872
0.641415363951422,0.0461820000330586,1.46346926199485,32.6605759692038,31.6611245731112,0.0316,18,17.9998812374655,99,50,157472.971090555
0.641057891599829,0.0469752075662871,1.51713136027079,31.8577461633889,30.8772685116203,0.0316,18.5,18.499881392058,43,60,15274.2354264259
0.64141477692377,0.0462151521893165,1.46346772243648,32.6378734518842,31.6384175319404,0.0316,19,18.9998873702919,19,25,19749.522591114
0.641414843702201,0.0461819904868113,1.46346864627246,32.6606165165066,31.6611587974261,0.0316,19.5,19.4998904241405,79,50,180914.011817694
0.641414468137383,0.0462152104479782,1.46347101461547,32.6378465091868,31.6383874087,0.0316,20,19.9998930163305,24,25,23934.3336389065
0.641414330181602,0.0462151843814595,1.46346975116685,32.6378864195389,31.6384227996947,0.0316,20.5,20.4998955643002,48,25,36209.6788198948
0.641414429462888,0.0461819227893085,1.4634662574869,32.6607199105862,31.6612576353798,0.0316,21,20.9998982671118,173,50,234214.661171436
0.641414310038218,0.0461818705504891,1.4634702613642,32.6607168013441,31.6612523780294,0.0316,21.5,21.4999005962056,105,50,258019.115739346
0.641414198566691,0.0461819402024139,1.46346708160026,32.6606599900009,31.6611925343366,0.0316,22,21.9999029624083,84,50,207082.923882246
0.641414094355498,0.0461821170772137,1.46346767618136,32.6607254263279,31.6612560974318,0.0316,22.5,22.49990500927,203,50,284871.514353514
0.641413996809421,0.0461818660016449,1.46346980164805,32.6607160391537,31.6612459840977,0.0316,23,22.9999071563557,122,50,171052.134809732
0.641413905353773,0.0461818831896768,1.46346952677207,32.6607382042914,31.6612679517155,0.0316,23.5,23.499909168902,133,50,191205.116654873
0.641413819498498,0.0461818756485568,1.46346574964521,32.6606933036783,31.6612195687211,0.0316,24,23.9999109320657,177,50,252076.862554789
0.641413510166011,0.0462151390055606,1.46347009728737,32.6379110416578,31.6384368237017,0.0316,24.5,24.4999126070996,88,25,47720.5435783863
0.66973913342488,0.0816019930471563,1.38753636887651,18.7891018985269,17.7112088503391,0.0562,0,0,2,25,653.939105272293
0.666959654804121,0.0817615551924773,1.40487580657109,18.6876006137052,17.6325797531662,0.0562,0.5,0.496111723095057,1,25,3075.58129405975
0.659493898542497,0.0820299076667465,1.4581662981984,18.562829812967,17.555918718553,0.0562,1,0.994332433991395,0,25,1725.1444337368
0.650781492001241,0.0821704351876034,1.50715278949919,18.5809666016443,17.608258086193,0.0562,1.5,1.49451846501718,0,25,1816.00367355347
0.644507939936307,0.0821456923562219,1.50895574023651,18.6935710567854,17.7246749200927,0.0562,2,1.99562128035255,4,60,2386.17247486115
