P_max,OmegaP,OmegaM,t_max,Mu,Gamma_e,delta_a,delta_f,number_of_fails,mp.dps,ComputTime
0.0202968753029158,1.03197675921058,8.1697069746761,1.07893342658088,0,0.1,10,0,3,30,1043.62342166901
0.0193459948104894,1.03216862270072,8.57755687254285,1.07512873883215,0,0.1,10.5,0,3,30,1132.31729197502
0.0184801596153646,1.0323443038257,8.9853131192115,1.07167382934,0,0.1,11,0,1,30,895.753832340241
0.0176884561902182,1.03248221026323,9.39302913022298,1.06852408234119,0,0.1,11.5,0,6,30,1543.01248621941
0.0169617605474767,1.03262301165795,9.80069033522646,1.06563506563739,0,0.1,12,0,1,30,797.06526517868
0.0162923861059261,1.03273724280395,10.2083513556331,1.06297469476476,0,0.1,12.5,0,7,30,2253.64700031281
0.0156738115126162,1.0328330034961,10.6159251889963,1.06053369075602,0,0.1,13,0,2,30,752.428651809692
0.0151004680169783,1.03292445578252,11.0235109347093,1.05826986042695,0,0.1,13.5,0,5,30,2243.38872432709
0.0145675717437624,1.03300895352398,11.431118829019,1.05617089153145,0,0.1,14,0,3,30,856.916280984879
0.01407099018115,1.03308595001147,11.8386119583787,1.054211956129,0,0.1,14.5,0,0,30,606.143142223358
0.0136071350157841,1.0331552589682,12.2461780901731,1.05239052817161,0,0.1,15,0,4,30,1251.53580212593
0.0131728754410578,1.03321217233822,12.6537366115594,1.05068526537961,0,0.1,15.5,0,0,30,767.145880699158
0.0127654675209308,1.03326746001059,13.0612262748447,1.04908259497691,0,0.1,16,0,0,30,699.4986577034
0.0123824962445551,1.03331573819655,13.4687214321268,1.04759148907309,0,0.1,16.5,0,0,30,652.652473449707
0.0120218276880734,1.03335817181199,13.8761892943712,1.0461768975955,0,0.1,17,0,3,30,871.934574365616
0.0116815692882971,1.03340699309266,14.2836521007224,1.04484778043606,0,0.1,17.5,0,5,30,1384.8931043148
0.0113600366659386,1.03344246767563,14.6911128073289,1.04359316903168,0,0.1,18,0,6,30,1441.41559243202
0.0110557257735483,1.03347848814213,15.0985901309089,1.04240297252025,0,0.1,18.5,0,3,30,805.078493595123
0.0107672893981099,1.03350787903532,15.5059457372319,1.04128220611548,0,0.1,19,0,4,30,1205.89487457275
0.0104935172415903,1.03354088691704,15.913384613973,1.04021517629215,0,0.1,19.5,0,3,30,787.809567451477
0.010233318963569,1.03356910542389,16.3207808496402,1.03920448529154,0,0.1,20,0,0,30,531.94114947319
0.0099857096817756,1.03359384673499,16.7282116081866,1.03824465953123,0,0.1,20.5,0,10,30,2369.86002182961
0.0097497975253166,1.03361632576519,17.135644237926,1.03732390701561,0,0.1,21,0,6,30,1336.41342997551
0.0095247729106433,1.03364228903487,17.5430391279106,1.0364543117181,0,0.1,21.5,0,7,30,1439.87254405022
0.0093098992664704,1.033659719774,17.9504210756686,1.03562465920215,0,0.1,22,0,5,30,1409.56968188286
0.0091045049867123,1.03368193217825,18.3578193104647,1.03482466307003,0,0.1,22.5,0,9,30,3050.88921546936
0.0089079764228739,1.03369900815046,18.7652651343676,1.0340639922904,0,0.1,23,0,6,30,1357.73709058762
0.0087197517659729,1.03371757619865,19.172577782147,1.03333610169951,0,0.1,23.5,0,5,30,1323.90415811539
0.0085393156860406,1.03373570567954,19.5799813694749,1.03263234068674,0,0.1,24,0,7,30,1359.56910967827
0.0083661946236557,1.03374921537312,19.9873377890212,1.03196308326795,0,0.1,24.5,0,4,30,1303.75547003746
0.447516531786992,0.514830258754011,0.376772360924843,2.97754575953509,0,0.1778,0,0,0,30,191.373570203781
0.360477693038654,0.67038120727185,0.55325614989303,2.35262068873194,0,0.1778,0.5,0,4,30,592.676912069321
0.260609762564717,0.842103641061377,0.880295213817461,1.8246528088943,0,0.1778,1,0,4,30,642.393668889999
0.19727996732297,0.934536951898959,1.25959915392168,1.5559298042046,0,0.1778,1.5,0,3,30,657.713814496994
0.157060306050277,0.977637554069066,1.66042387777198,1.41130249547092,0,0.1778,2,0,4,30,1780.88757228851
0.129981373747591,0.998558369426503,2.06823647962395,1.32505835687946,0,0.1778,2.5,0,2,30,1721.15201401711
0.110699806032607,1.00978445302939,2.47787632921315,1.26854150167603,0,0.1778,3,0,1,30,1737.17694091797
0.0963318414019673,1.0164028861094,2.8877867980731,1.22881076245157,0,0.1778,3.5,0,3,30,920.974814414978
0.0852336290852802,1.02063409817274,3.29747310499363,1.19933380625075,0,0.1778,4,0,2,30,1734.02024173737
0.0764123136992761,1.02348154373172,3.70683738058224,1.17664456817686,0,0.1778,4.5,0,4,30,1953.89975166321
0.0692367277481414,1.02550981643634,4.11590566235381,1.15857393757881,0,0.1778,5,0,1,30,1776.48739695549
0.0632878231187063,1.02701886962657,4.52469323324481,1.14388634403698,0,0.1778,5.5,0,1,30,947.474534511566
0.0582770165494803,1.02814008104461,4.93333510577344,1.13170339215961,0,0.1778,6,0,4,30,1195.87026667595
0.0539993226818132,1.02902920347014,5.3417582524121,1.12140106992415,0,0.1778,6.5,0,2,30,1839.91253757477
0.0503052402544202,1.02971965356056,5.75008980366079,1.11261756553112,0,0.1778,7,0,5,30,1230.04283857346
0.0470832264241808,1.03027028414662,6.15819572629563,1.10501870334236,0,0.1778,7.5,0,4,30,1265.80683159828
0.0442483991695085,1.03074997715264,6.5662681953658,1.0983666758873,0,0.1778,8,0,0,30,891.123209953308
0.0417350379059738,1.03111599059638,6.97425233943471,1.09252700292138,0,0.1778,8.5,0,0,30,827.226641654968
0.0394914752978725,1.03145036438358,7.38218380428139,1.08732859009965,0,0.1778,9,0,4,30,1993.35478782654
0.0374765375287014,1.03171448715182,7.79001080056085,1.08269333421751,0,0.1778,9.5,0,4,30,1270.60166740417
0.0356570127206285,1.03195563668619,8.1977884948906,1.07852112394233,0,0.1778,10,0,5,30,1244.59355783463
0.0340058175230298,1.03215337070796,8.60551105040572,1.07474605010884,0,0.1778,10.5,0,5,30,1317.99693107605
0.0325006473876758,1.03232322112766,9.01325899557082,1.07132944834278,0,0.1778,11,0,7,30,1403.62186670303
0.0311229681260753,1.03246862427085,9.42087534284049,1.06820646962457,0,0.1778,11.5,0,8,30,1541.36146664619
0.029857252245436,1.03260028623149,9.82856257850332,1.06534569002504,0,0.1778,12,0,7,30,3085.96239876747
0.0286903935035553,1.03271976268845,10.236120888121,1.06271332531687,0,0.1778,12.5,0,4,30,1266.8400285244
0.027611253023197,1.03282952962887,10.6437093602812,1.06028210119778,0,0.1778,13,0,10,30,3545.12845659256
0.0266103037438202,1.03291304283425,11.0512791088801,1.05803929373955,0,0.1778,13.5,0,10,30,3720.74341034889
0.0256793492390087,1.03299855745255,11.4588465789533,1.05595311693333,0,0.1778,14,0,7,30,1484.86825656891
0.0248112993774986,1.03307214822569,11.866383581922,1.05401511707978,0,0.1778,14.5,0,10,30,3323.32506227493
0.02399998986548,1.0331409440618,12.2738675343297,1.05219985841762,0,0.1778,15,0,10,30,3721.06451582909
0.0232400359761235,1.03320142413592,12.6813866698565,1.05051130295473,0,0.1778,15.5,0,11,30,3459.67782020569
0.0225267131485721,1.03325451933914,13.0888751495546,1.04892525958498,0,0.1778,16,0,7,30,3459.45430636406
0.0218558588697984,1.03331195985874,13.4963632715417,1.0474324044423,0,0.1778,16.5,0,7,30,1526.88599848747
0.0212237915432418,1.03335373156477,13.9037512496637,1.04603234598278,0,0.1778,17,0,11,30,3908.35709691048
0.0206272430105671,1.03339956387139,14.3112449367977,1.04470946062074,0,0.1778,17.5,0,11,30,3575.62095880508
0.0200633021222765,1.03343498617071,14.7186596447476,1.04346147459457,0,0.1778,18,0,11,30,4140.070759058
0.0195293673003453,1.03347726157521,15.126064219296,1.04227968495283,0,0.1778,18.5,0,11,30,3458.31980586052
0.0190231064674819,1.0335063371888,15.533485198342,1.04116304844208,0,0.1778,19,0,10,30,3642.84360480309
0.018542423040296,1.03353349126052,15.9409346862534,1.04010851437539,0,0.1778,19.5,0,14,30,2373.57809042931
0.0180854269447793,1.03356475847847,16.3483623782195,1.03910062994766,0,0.1778,20,0,11,30,3580.11456632614
0.0176504098080652,1.03359191559468,16.7557737908925,1.03814307074032,0,0.1778,20.5,0,11,30,1740.86840224266
0.0172358236417998,1.03361577869569,17.1631082060913,1.03722941447664,0,0.1778,21,0,7,30,1556.72545695305
0.0168402624565608,1.03363760116138,17.5705679585225,1.03636184154061,0,0.1778,21.5,0,10,30,4025.76247429848
0.01646244634876,1.03365718103526,17.9779048057611,1.03553441811366,0,0.1778,22,0,14,30,2276.81383466721
0.01610120767961,1.03368199719192,18.3853043327702,1.03473861143581,0,0.1778,22.5,0,11,30,4313.26342725754
0.0157554790329034,1.03369810971789,18.7926552381256,1.0339794174367,0,0.1778,23,0,11,30,3672.79985547066
0.015424282690065,1.03371245527222,19.2000675163776,1.03325798557093,0,0.1778,23.5,0,11,30,3514.64582228661
0.0151067214037181,1.03373134709074,19.6074601509481,1.03255972086782,0,0.1778,24,0,14,30,2419.20932364464
0.0148019702873733,1.03374557059557,20.0148239975433,1.03189437432655,0,0.1778,24.5,0,7,30,3329.83463454247
0.562763798266785,0.630630897322098,0.536059519743968,2.38650865465222,0,0.3162,0,0,0,30,165.200814723969
0.493884486807096,0.724626408553074,0.676736661678617,2.09153538370395,0,0.3162,0.5,0,4,30,617.826036453247
0.388548183705481,0.854755080497045,0.97726041865154,1.73463080507735,0,0.3162,1,0,4,30,599.25031542778
0.308660322899749,0.934691474442758,1.34110084361674,1.51823757980507,0,0.3162,1.5,0,3,30,589.86919760704
0.25289064382751,0.975668422431469,1.73194613084407,1.391883171221,0,0.3162,2,0,2,30,677.500904560089
0.213194618948385,0.99676707183943,2.1336007110567,1.31324996507946,0,0.3162,2.5,0,2,30,831.768388032913
0.183900879175018,1.00845150873015,2.53922883524422,1.26055840359794,0,0.3162,3,0,1,30,1668.70572662354
0.16152762764268,1.01545389581984,2.94649033118371,1.22301511077317,0,0.3162,3.5,0,1,30,702.322369337082
0.143932704864556,1.01994607288554,3.35432547776978,1.19491008358454,0,0.3162,4,0,2,30,1751.48437714577
0.12975516263396,1.02298995084241,3.76237734283337,1.17311899407595,0,0.3162,4.5,0,0,30,754.776851892471
0.118098088498009,1.02513092968058,4.1703849671365,1.15574157692376,0,0.3162,5,0,1,30,914.019649267197
0.108349686999137,1.02672369491534,4.57848314110615,1.14151912545996,0,0.3162,5.5,0,0,30,843.798256874085
0.100079671414605,1.02791420130067,4.9864249926269,1.12969858789321,0,0.3162,6,0,1,30,1754.26317501068
0.0929771952172015,1.02884082304034,5.39440889309331,1.11970738719881,0,0.3162,6.5,0,4,30,1050.53415203094
0.0868123835493845,1.02956570176751,5.80228186753113,1.11114714073511,0,0.3162,7,0,1,30,1729.76832675934
0.0814117253759469,1.03015738509603,6.21006756271851,1.10372203519305,0,0.3162,7.5,0,2,30,1943.87796449661
0.0766418742449613,1.03064811941982,6.61785026700864,1.09722960897504,0,0.3162,8,0,4,30,1968.70927619934
